Date,Open,High,Low,Close,Adj Close,Volume
2019-08-05,7600.000000,7650.000000,7325.000000,7425.000000,7068.052246,64931300
2019-08-06,7300.000000,7400.000000,7100.000000,7250.000000,6901.465332,78566200
2019-08-07,7275.000000,7400.000000,7275.000000,7350.000000,6996.657715,51966400
2019-08-08,7450.000000,7525.000000,7350.000000,7500.000000,7139.446777,42855900
2019-08-09,7500.000000,7550.000000,7450.000000,7450.000000,7091.850586,19508800
2019-08-12,7500.000000,7500.000000,7350.000000,7400.000000,7044.253906,34628300
2019-08-13,7550.000000,7550.000000,7300.000000,7350.000000,6996.657715,34033900
2019-08-14,7500.000000,7525.000000,7350.000000,7500.000000,7139.446777,53806500
2019-08-15,7350.000000,7400.000000,7300.000000,7400.000000,7044.253906,28728200
2019-08-16,7400.000000,7425.000000,7325.000000,7375.000000,7020.456055,23846500
2019-08-19,7450.000000,7450.000000,7325.000000,7350.000000,6996.657715,19275600
2019-08-20,7425.000000,7450.000000,7300.000000,7375.000000,7020.456055,37698100
2019-08-21,7325.000000,7350.000000,7225.000000,7225.000000,6877.666992,24920700
2019-08-22,7300.000000,7325.000000,7150.000000,7225.000000,6877.666992,38826400
2019-08-23,7250.000000,7250.000000,7150.000000,7175.000000,6830.070801,22267900
2019-08-26,7100.000000,7100.000000,7000.000000,7050.000000,6711.080078,39307300
2019-08-27,7050.000000,7125.000000,7025.000000,7025.000000,6687.281738,76600800
2019-08-28,7025.000000,7100.000000,6950.000000,7050.000000,6711.080078,48041200
2019-08-29,7050.000000,7100.000000,7025.000000,7075.000000,6734.877930,31874400
2019-08-30,7125.000000,7250.000000,7075.000000,7250.000000,6901.465332,53185300
2019-09-02,7225.000000,7225.000000,7125.000000,7175.000000,6830.070801,18811100
2019-09-03,7175.000000,7200.000000,6825.000000,6900.000000,6568.291016,48499100
2019-09-04,6975.000000,6975.000000,6850.000000,6925.000000,6592.089355,37217300
2019-09-05,7000.000000,7025.000000,6925.000000,6975.000000,6639.685547,39321400
2019-09-06,7025.000000,7150.000000,6975.000000,7050.000000,6711.080078,44323000
2019-09-09,7075.000000,7075.000000,6925.000000,6975.000000,6639.685547,27920700
2019-09-10,6900.000000,7050.000000,6900.000000,7050.000000,6711.080078,26035200
2019-09-11,7000.000000,7150.000000,6950.000000,7150.000000,6806.272461,40388900
2019-09-12,7250.000000,7325.000000,7100.000000,7150.000000,6806.272461,42282300
2019-09-13,7225.000000,7250.000000,7125.000000,7200.000000,6853.868652,14350100
2019-09-16,7050.000000,7100.000000,6925.000000,7000.000000,6663.483398,33307900
2019-09-17,6925.000000,7100.000000,6925.000000,6975.000000,6639.685547,35496100
2019-09-18,7075.000000,7200.000000,7050.000000,7200.000000,6853.868652,26854200
2019-09-19,7175.000000,7175.000000,7075.000000,7100.000000,6758.676270,17970800
2019-09-20,7100.000000,7150.000000,6975.000000,7075.000000,6734.877930,52371700
2019-09-23,7050.000000,7100.000000,6950.000000,7000.000000,6663.483398,24506300
2019-09-24,6925.000000,6975.000000,6850.000000,6950.000000,6615.887207,26055000
2019-09-25,6975.000000,7000.000000,6875.000000,6900.000000,6568.291016,18782700
2019-09-26,7000.000000,7100.000000,6950.000000,7100.000000,6758.676270,22735700
2019-09-27,7000.000000,7050.000000,6950.000000,6975.000000,6639.685547,22164700
2019-09-30,6900.000000,6975.000000,6900.000000,6975.000000,6639.685547,29147000
2019-10-01,6900.000000,7050.000000,6900.000000,6900.000000,6568.291016,15621700
2019-10-02,6875.000000,6950.000000,6500.000000,6525.000000,6211.318848,64793100
2019-10-03,6525.000000,6525.000000,6275.000000,6400.000000,6092.328125,73394500
2019-10-04,6450.000000,6525.000000,6325.000000,6400.000000,6092.328125,34560900
2019-10-07,6475.000000,6475.000000,6325.000000,6350.000000,6044.731445,18328200
2019-10-08,6350.000000,6500.000000,6350.000000,6500.000000,6187.520508,52496000
2019-10-09,6450.000000,6475.000000,6400.000000,6425.000000,6116.125977,27565700
2019-10-10,6425.000000,6600.000000,6425.000000,6525.000000,6211.318848,60127700
2019-10-11,6500.000000,6650.000000,6475.000000,6550.000000,6235.116699,48408200
2019-10-14,6625.000000,6675.000000,6500.000000,6600.000000,6282.712891,32636400
2019-10-15,6550.000000,6600.000000,6500.000000,6575.000000,6258.915039,47069800
2019-10-16,6600.000000,6650.000000,6550.000000,6625.000000,6306.511230,59486900
2019-10-17,6625.000000,6700.000000,6625.000000,6700.000000,6377.905762,75018900
2019-10-18,6675.000000,6875.000000,6650.000000,6775.000000,6449.300293,58772200
2019-10-21,6800.000000,6825.000000,6700.000000,6800.000000,6473.098145,41811400
2019-10-22,6850.000000,6850.000000,6750.000000,6825.000000,6496.896484,31025100
2019-10-23,6825.000000,7100.000000,6750.000000,7075.000000,6734.877930,49220200
2019-10-24,7125.000000,7250.000000,7075.000000,7225.000000,6877.666992,66398600
2019-10-25,7275.000000,7275.000000,6975.000000,7000.000000,6663.483398,52867600
2019-10-28,7000.000000,7075.000000,6925.000000,7000.000000,6663.483398,23194800
2019-10-29,7100.000000,7150.000000,7000.000000,7100.000000,6758.676270,45867700
2019-10-30,7075.000000,7075.000000,6975.000000,7025.000000,6687.281738,23833600
2019-10-31,7050.000000,7050.000000,6900.000000,7025.000000,6687.281738,39080000
2019-11-01,7025.000000,7025.000000,6925.000000,6975.000000,6639.685547,12183400
2019-11-04,7000.000000,7025.000000,6875.000000,6875.000000,6544.492676,28292400
2019-11-05,6950.000000,7200.000000,6925.000000,7200.000000,6853.868652,47126500
2019-11-06,7175.000000,7200.000000,6825.000000,6975.000000,6639.685547,56587600
2019-11-07,7025.000000,7025.000000,6775.000000,7000.000000,6663.483398,39376800
2019-11-08,6975.000000,7150.000000,6850.000000,7100.000000,6758.676270,38177500
2019-11-11,7075.000000,7100.000000,6975.000000,7050.000000,6711.080078,22606000
2019-11-12,7000.000000,7100.000000,6925.000000,7025.000000,6687.281738,26450400
2019-11-13,7000.000000,7000.000000,6775.000000,6875.000000,6544.492676,37574200
2019-11-14,6875.000000,6900.000000,6700.000000,6875.000000,6544.492676,33349300
2019-11-15,6925.000000,7025.000000,6925.000000,6950.000000,6615.887207,23508600
2019-11-18,6950.000000,7025.000000,6875.000000,6975.000000,6639.685547,30643500
2019-11-19,7025.000000,7150.000000,6950.000000,7150.000000,6806.272461,33503100
2019-11-20,7150.000000,7200.000000,7050.000000,7100.000000,6758.676270,23363800
2019-11-21,7000.000000,7200.000000,6950.000000,7175.000000,6830.070801,30472300
2019-11-22,7100.000000,7175.000000,7050.000000,7075.000000,6734.877930,20226400
2019-11-25,7000.000000,7050.000000,6925.000000,6975.000000,6639.685547,23838100
2019-11-26,7000.000000,7050.000000,6900.000000,6925.000000,6592.089355,86766600
2019-11-27,6825.000000,6975.000000,6800.000000,6900.000000,6568.291016,36464400
2019-11-28,6850.000000,6900.000000,6775.000000,6775.000000,6449.300293,28137600
2019-11-29,6775.000000,7000.000000,6775.000000,6975.000000,6639.685547,26625300
2019-12-02,6975.000000,7150.000000,6925.000000,7100.000000,6758.676270,37280500
2019-12-03,7050.000000,7175.000000,7025.000000,7175.000000,6830.070801,39519500
2019-12-04,7075.000000,7150.000000,7050.000000,7075.000000,6734.877930,32901100
2019-12-05,7100.000000,7200.000000,7075.000000,7175.000000,6830.070801,37108900
2019-12-06,7200.000000,7225.000000,7125.000000,7175.000000,6830.070801,26860300
2019-12-09,7200.000000,7300.000000,7200.000000,7250.000000,6901.465332,36049300
2019-12-10,7200.000000,7400.000000,7200.000000,7375.000000,7020.456055,66115000
2019-12-11,7350.000000,7400.000000,7325.000000,7350.000000,6996.657715,34227100
2019-12-12,7325.000000,7450.000000,7275.000000,7300.000000,6949.061523,39869300
2019-12-13,7400.000000,7450.000000,7350.000000,7375.000000,7020.456055,63736200
2019-12-16,7350.000000,7425.000000,7350.000000,7350.000000,6996.657715,48018700
2019-12-17,7350.000000,7400.000000,7325.000000,7350.000000,6996.657715,50395000
2019-12-18,7350.000000,7550.000000,7325.000000,7525.000000,7163.245117,61640800
2019-12-19,7525.000000,7600.000000,7475.000000,7600.000000,7234.639160,56451600
2019-12-20,7550.000000,7700.000000,7550.000000,7700.000000,7329.832031,75236100
2019-12-23,7800.000000,7800.000000,7675.000000,7725.000000,7353.630371,65623400
2019-12-26,7775.000000,7825.000000,7750.000000,7800.000000,7425.024414,70468200
2019-12-27,7825.000000,7825.000000,7725.000000,7750.000000,7377.428223,29091400
