Date,Open,High,Low,Close,Adj Close,Volume
2019-08-05,3320.000000,3320.000000,3190.000000,3190.000000,3190.000000,203900
2019-08-06,3200.000000,3260.000000,3080.000000,3210.000000,3210.000000,54200
2019-08-07,3280.000000,3320.000000,3230.000000,3320.000000,3320.000000,186300
2019-08-08,3320.000000,3320.000000,3260.000000,3270.000000,3270.000000,81900
2019-08-09,3280.000000,3310.000000,3210.000000,3310.000000,3310.000000,343300
2019-08-12,3310.000000,3320.000000,3170.000000,3180.000000,3180.000000,906800
2019-08-13,3180.000000,3240.000000,3170.000000,3170.000000,3170.000000,48800
2019-08-14,3220.000000,3250.000000,3180.000000,3230.000000,3230.000000,72800
2019-08-15,3230.000000,3250.000000,3180.000000,3250.000000,3250.000000,435300
2019-08-16,3210.000000,3720.000000,3210.000000,3450.000000,3450.000000,1852900
2019-08-19,3450.000000,3480.000000,3370.000000,3410.000000,3410.000000,275000
2019-08-20,3400.000000,3400.000000,3320.000000,3400.000000,3400.000000,66300
2019-08-21,3400.000000,3400.000000,3290.000000,3320.000000,3320.000000,383600
2019-08-22,3320.000000,3390.000000,3310.000000,3340.000000,3340.000000,12000
2019-08-23,3370.000000,3450.000000,3330.000000,3430.000000,3430.000000,303300
2019-08-26,3400.000000,3400.000000,3300.000000,3380.000000,3380.000000,12500
2019-08-27,3380.000000,3420.000000,3300.000000,3320.000000,3320.000000,40300
2019-08-28,3320.000000,3390.000000,3290.000000,3340.000000,3340.000000,37500
2019-08-29,3340.000000,3350.000000,3280.000000,3300.000000,3300.000000,101600
2019-08-30,3290.000000,3300.000000,3200.000000,3250.000000,3250.000000,512500
2019-09-02,3250.000000,3300.000000,3200.000000,3290.000000,3290.000000,62700
2019-09-03,3290.000000,3290.000000,3220.000000,3250.000000,3250.000000,81500
2019-09-04,3240.000000,3280.000000,3210.000000,3240.000000,3240.000000,68100
2019-09-05,3250.000000,3260.000000,3240.000000,3260.000000,3260.000000,26200
2019-09-06,3260.000000,3270.000000,3260.000000,3270.000000,3270.000000,17300
2019-09-09,3280.000000,3280.000000,3210.000000,3280.000000,3280.000000,25300
2019-09-10,3280.000000,3280.000000,3250.000000,3250.000000,3250.000000,150300
2019-09-11,3260.000000,3260.000000,3230.000000,3250.000000,3250.000000,36700
2019-09-12,3290.000000,3320.000000,3260.000000,3290.000000,3290.000000,87800
2019-09-13,3290.000000,3310.000000,3270.000000,3300.000000,3300.000000,86400
2019-09-16,3300.000000,3300.000000,3240.000000,3300.000000,3300.000000,23300
2019-09-17,3290.000000,3300.000000,3290.000000,3290.000000,3290.000000,13400
2019-09-18,3290.000000,3290.000000,3250.000000,3260.000000,3260.000000,12600
2019-09-19,3260.000000,3290.000000,3260.000000,3280.000000,3280.000000,7100
2019-09-20,3280.000000,3280.000000,3230.000000,3280.000000,3280.000000,4000
2019-09-23,3250.000000,3300.000000,3250.000000,3290.000000,3290.000000,10400
2019-09-24,3260.000000,3260.000000,3190.000000,3190.000000,3190.000000,16700
2019-09-25,3190.000000,3260.000000,3190.000000,3250.000000,3250.000000,36900
2019-09-26,3250.000000,3250.000000,3200.000000,3250.000000,3250.000000,24600
2019-09-27,3250.000000,3280.000000,3220.000000,3280.000000,3280.000000,11500
2019-09-30,3250.000000,3250.000000,3230.000000,3250.000000,3250.000000,23600
2019-10-01,3250.000000,3280.000000,3240.000000,3280.000000,3280.000000,1100
2019-10-02,3260.000000,3270.000000,3170.000000,3220.000000,3220.000000,11500
2019-10-03,3170.000000,3240.000000,3170.000000,3240.000000,3240.000000,6400
2019-10-04,3240.000000,3250.000000,3180.000000,3180.000000,3180.000000,15200
2019-10-07,3180.000000,3300.000000,3080.000000,3120.000000,3120.000000,57500
2019-10-08,3220.000000,3220.000000,3110.000000,3210.000000,3210.000000,7900
2019-10-09,3150.000000,3210.000000,3120.000000,3200.000000,3200.000000,4200
2019-10-10,3200.000000,3200.000000,3100.000000,3190.000000,3190.000000,25800
2019-10-11,3130.000000,3190.000000,3120.000000,3120.000000,3120.000000,25000
2019-10-14,3190.000000,3190.000000,3130.000000,3190.000000,3190.000000,3600
2019-10-15,3190.000000,3190.000000,3140.000000,3180.000000,3180.000000,4200
2019-10-16,3180.000000,3190.000000,3130.000000,3190.000000,3190.000000,4000
2019-10-17,3190.000000,3210.000000,3180.000000,3200.000000,3200.000000,5100
2019-10-18,3240.000000,3240.000000,3130.000000,3130.000000,3130.000000,11100
2019-10-21,3190.000000,3190.000000,3120.000000,3130.000000,3130.000000,34400
2019-10-22,3150.000000,3150.000000,3140.000000,3150.000000,3150.000000,5600
2019-10-23,3150.000000,3180.000000,3130.000000,3170.000000,3170.000000,13900
2019-10-24,3190.000000,3310.000000,3190.000000,3300.000000,3300.000000,111800
2019-10-25,3310.000000,3330.000000,3260.000000,3260.000000,3260.000000,22500
2019-10-28,3270.000000,3280.000000,3210.000000,3250.000000,3250.000000,16400
2019-10-29,3210.000000,3240.000000,3200.000000,3210.000000,3210.000000,31200
2019-10-30,3210.000000,3240.000000,3210.000000,3230.000000,3230.000000,20500
2019-10-31,3250.000000,3250.000000,3200.000000,3200.000000,3200.000000,42700
2019-11-01,3200.000000,3200.000000,3180.000000,3190.000000,3190.000000,9400
2019-11-04,3190.000000,3190.000000,3180.000000,3180.000000,3180.000000,12100
2019-11-05,3170.000000,3320.000000,3170.000000,3270.000000,3270.000000,87800
2019-11-06,3270.000000,3300.000000,3180.000000,3270.000000,3270.000000,12400
2019-11-07,3270.000000,3270.000000,3150.000000,3240.000000,3240.000000,15800
2019-11-08,3190.000000,3270.000000,3170.000000,3250.000000,3250.000000,4900
2019-11-11,3200.000000,3200.000000,3120.000000,3200.000000,3200.000000,16000
2019-11-12,3200.000000,3200.000000,3130.000000,3190.000000,3190.000000,14200
2019-11-13,3170.000000,3190.000000,3110.000000,3180.000000,3180.000000,5500
2019-11-14,3190.000000,3190.000000,3140.000000,3190.000000,3190.000000,5900
2019-11-15,3200.000000,3200.000000,3200.000000,3200.000000,3200.000000,400
2019-11-18,3190.000000,3200.000000,3110.000000,3180.000000,3180.000000,12000
2019-11-19,3200.000000,3200.000000,3130.000000,3180.000000,3180.000000,40200
2019-11-20,3190.000000,3190.000000,3150.000000,3190.000000,3190.000000,32800
2019-11-21,3190.000000,3200.000000,3160.000000,3200.000000,3200.000000,17800
2019-11-22,3190.000000,3250.000000,3190.000000,3230.000000,3230.000000,11700
2019-11-25,3230.000000,3230.000000,3120.000000,3140.000000,3140.000000,32500
2019-11-26,3140.000000,3200.000000,3140.000000,3170.000000,3170.000000,14100
2019-11-27,3170.000000,3180.000000,3120.000000,3180.000000,3180.000000,9800
2019-11-28,3180.000000,3180.000000,3100.000000,3160.000000,3160.000000,14700
2019-11-29,3160.000000,3170.000000,3090.000000,3150.000000,3150.000000,9100
2019-12-02,3150.000000,3170.000000,3150.000000,3160.000000,3160.000000,9000
2019-12-03,3160.000000,3170.000000,3100.000000,3170.000000,3170.000000,10700
2019-12-04,3170.000000,3170.000000,3150.000000,3170.000000,3170.000000,3200
2019-12-05,3160.000000,3170.000000,3150.000000,3160.000000,3160.000000,12000
2019-12-06,3160.000000,3220.000000,3100.000000,3200.000000,3200.000000,43800
2019-12-09,3220.000000,3270.000000,3200.000000,3240.000000,3240.000000,52600
2019-12-10,3240.000000,3240.000000,3180.000000,3240.000000,3240.000000,58200
2019-12-11,3230.000000,3230.000000,3200.000000,3220.000000,3220.000000,2500
2019-12-12,3190.000000,3220.000000,3150.000000,3160.000000,3160.000000,243900
2019-12-13,3160.000000,3230.000000,3050.000000,3190.000000,3190.000000,61300
2019-12-16,3190.000000,3190.000000,3090.000000,3160.000000,3160.000000,68900
2019-12-17,3110.000000,3250.000000,3100.000000,3180.000000,3180.000000,149500
2019-12-18,3180.000000,3300.000000,3170.000000,3300.000000,3300.000000,170200
2019-12-19,3300.000000,3450.000000,3230.000000,3400.000000,3400.000000,111400
2019-12-20,3330.000000,3330.000000,3260.000000,3280.000000,3280.000000,10000
2019-12-23,3280.000000,3350.000000,3230.000000,3300.000000,3300.000000,5900
2019-12-26,3300.000000,3300.000000,3220.000000,3220.000000,3220.000000,18400
2019-12-27,3280.000000,3300.000000,3270.000000,3270.000000,3270.000000,8300
2019-12-30,3260.000000,3270.000000,3250.000000,3250.000000,3250.000000,88000
2020-01-02,3250.000000,3250.000000,3200.000000,3250.000000,3250.000000,3700
2020-01-03,3300.000000,3300.000000,3200.000000,3290.000000,3290.000000,11200
2020-01-06,3250.000000,3280.000000,3240.000000,3280.000000,3280.000000,12000
2020-01-07,3220.000000,3240.000000,3220.000000,3240.000000,3240.000000,300
2020-01-08,3240.000000,3240.000000,3200.000000,3240.000000,3240.000000,1500
2020-01-09,3200.000000,3240.000000,3200.000000,3240.000000,3240.000000,1800
2020-01-10,3240.000000,3250.000000,3200.000000,3250.000000,3250.000000,5100
2020-01-13,3250.000000,3250.000000,3180.000000,3240.000000,3240.000000,59800
2020-01-14,3240.000000,3240.000000,3100.000000,3100.000000,3100.000000,84900
2020-01-15,3110.000000,3200.000000,3090.000000,3200.000000,3200.000000,47600
2020-01-16,3150.000000,3270.000000,3100.000000,3170.000000,3170.000000,77000
2020-01-17,3170.000000,3170.000000,3080.000000,3110.000000,3110.000000,22500
2020-01-20,3110.000000,3190.000000,3010.000000,3050.000000,3050.000000,60700
2020-01-21,3100.000000,3150.000000,3040.000000,3040.000000,3040.000000,225600
2020-01-22,3040.000000,3120.000000,3040.000000,3120.000000,3120.000000,2300
2020-01-23,3050.000000,3110.000000,3050.000000,3100.000000,3100.000000,34900
2020-01-24,3090.000000,3110.000000,3080.000000,3110.000000,3110.000000,4400
2020-01-27,3050.000000,3090.000000,3030.000000,3080.000000,3080.000000,12300
2020-01-28,3020.000000,3060.000000,2900.000000,2900.000000,2900.000000,111200
2020-01-29,2990.000000,3050.000000,2950.000000,2970.000000,2970.000000,60300
2020-01-30,2970.000000,3060.000000,2970.000000,3060.000000,3060.000000,2300
2020-01-31,3000.000000,3000.000000,2900.000000,2910.000000,2910.000000,37900
2020-02-03,2910.000000,2980.000000,2900.000000,2980.000000,2980.000000,10100
2020-02-04,2980.000000,2990.000000,2940.000000,2940.000000,2940.000000,33300
2020-02-05,2940.000000,2980.000000,2910.000000,2980.000000,2980.000000,15200
2020-02-06,2980.000000,2980.000000,2890.000000,2960.000000,2960.000000,16200
2020-02-07,2960.000000,2970.000000,2940.000000,2940.000000,2940.000000,9000
2020-02-10,2930.000000,2940.000000,2870.000000,2940.000000,2940.000000,6100
2020-02-11,2970.000000,2970.000000,2830.000000,2920.000000,2920.000000,48300
2020-02-12,2920.000000,2970.000000,2920.000000,2950.000000,2950.000000,11700
2020-02-13,2920.000000,2920.000000,2850.000000,2880.000000,2880.000000,15700
2020-02-14,2800.000000,2930.000000,2770.000000,2930.000000,2930.000000,8400
2020-02-17,2930.000000,2930.000000,2850.000000,2930.000000,2930.000000,1500
2020-02-18,2850.000000,2930.000000,2850.000000,2920.000000,2920.000000,7900
2020-02-19,2920.000000,2960.000000,2920.000000,2960.000000,2960.000000,8800
2020-02-20,2960.000000,2960.000000,2930.000000,2940.000000,2940.000000,3000
2020-02-21,2930.000000,2930.000000,2870.000000,2920.000000,2920.000000,4700
2020-02-24,2870.000000,2890.000000,2820.000000,2890.000000,2890.000000,31900
2020-02-25,2850.000000,2850.000000,2840.000000,2850.000000,2850.000000,8300
2020-02-26,2850.000000,2850.000000,2830.000000,2850.000000,2850.000000,1900
2020-02-27,2810.000000,2810.000000,2760.000000,2790.000000,2790.000000,9000
2020-02-28,2730.000000,2730.000000,2610.000000,2710.000000,2710.000000,56300
2020-03-02,2650.000000,2690.000000,2570.000000,2680.000000,2680.000000,45200
2020-03-03,2680.000000,2690.000000,2650.000000,2670.000000,2670.000000,22700
2020-03-04,2670.000000,2770.000000,2670.000000,2770.000000,2770.000000,114300
2020-03-05,2770.000000,2800.000000,2650.000000,2700.000000,2700.000000,45600
2020-03-06,2700.000000,2700.000000,2630.000000,2690.000000,2690.000000,56400
2020-03-09,2610.000000,2610.000000,2500.000000,2560.000000,2560.000000,22400
2020-03-10,2560.000000,2560.000000,2500.000000,2530.000000,2530.000000,18500
2020-03-11,2530.000000,2530.000000,2380.000000,2440.000000,2440.000000,91100
2020-03-12,2400.000000,2400.000000,2200.000000,2200.000000,2200.000000,116800
2020-03-13,2200.000000,2200.000000,2200.000000,2200.000000,2200.000000,0
2020-03-16,2060.000000,2060.000000,1920.000000,1950.000000,1950.000000,30400
2020-03-17,1950.000000,1950.000000,1820.000000,1820.000000,1820.000000,12900
2020-03-18,1820.000000,1820.000000,1730.000000,1730.000000,1730.000000,22300
2020-03-19,1730.000000,1730.000000,1610.000000,1725.000000,1725.000000,19500
2020-03-20,1700.000000,1700.000000,1605.000000,1670.000000,1670.000000,29200
2020-03-23,1670.000000,1995.000000,1585.000000,1605.000000,1605.000000,33100
2020-03-24,1605.000000,1990.000000,1605.000000,1795.000000,1795.000000,26800
2020-03-26,1850.000000,1900.000000,1800.000000,1860.000000,1860.000000,72200
2020-03-27,1910.000000,1980.000000,1910.000000,1920.000000,1920.000000,96300
2020-03-30,1910.000000,1920.000000,1790.000000,1885.000000,1885.000000,73100
2020-03-31,1900.000000,1910.000000,1885.000000,1910.000000,1910.000000,10200
2020-04-01,1910.000000,1930.000000,1850.000000,1850.000000,1850.000000,14100
2020-04-02,1850.000000,1900.000000,1850.000000,1900.000000,1900.000000,28100
2020-04-03,1870.000000,1980.000000,1780.000000,1910.000000,1910.000000,335600
2020-04-06,1910.000000,2000.000000,1900.000000,2000.000000,2000.000000,395000
2020-04-07,2000.000000,2150.000000,2000.000000,2020.000000,2020.000000,121200
2020-04-08,2020.000000,2020.000000,1950.000000,1950.000000,1950.000000,32700
2020-04-09,1950.000000,1950.000000,1840.000000,1890.000000,1890.000000,27400
2020-04-13,1900.000000,1950.000000,1890.000000,1905.000000,1905.000000,17000
2020-04-14,1905.000000,1905.000000,1800.000000,1805.000000,1805.000000,403600
2020-04-15,1850.000000,1885.000000,1800.000000,1800.000000,1800.000000,231000
2020-04-16,1805.000000,1880.000000,1800.000000,1810.000000,1810.000000,66000
2020-04-17,1810.000000,1855.000000,1810.000000,1845.000000,1845.000000,52600
2020-04-20,1845.000000,1900.000000,1840.000000,1855.000000,1855.000000,90900
2020-04-21,1855.000000,1855.000000,1800.000000,1835.000000,1835.000000,11100
2020-04-22,1840.000000,1850.000000,1805.000000,1845.000000,1845.000000,9500
2020-04-23,1845.000000,1880.000000,1820.000000,1880.000000,1880.000000,40900
2020-04-24,1870.000000,1885.000000,1810.000000,1810.000000,1810.000000,89000
2020-04-27,1810.000000,1820.000000,1785.000000,1810.000000,1810.000000,20200
2020-04-28,1810.000000,1810.000000,1750.000000,1760.000000,1760.000000,69500
